vehicle_id,model,engine_type,engine_cc,weight_kg,vehicle_class,vehicle_age,drivetrain,condition,manufacture_year,service_date,season,ambient_temp,mileage,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V1171,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2013,2016-07-13,Summer,42.6,61354,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V1171,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2013,2017-01-05,Winter,20.1,69731,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V1171,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2013,2017-07-01,Summer,52.3,78156,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V1171,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2013,2018-01-07,Winter,18.9,87200,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",63.8
V1171,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2013,2018-06-22,Summer,33.9,95101,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V1171,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2013,2018-12-20,Winter,27.6,103716,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.9
V1171,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2013,2019-06-20,Summer,44.3,112379,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V1171,Pathfinder,V6,3500,2000,SUV,7,AWD,99.64447,2013,2020-01-05,Winter,22.5,121851,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V1171,Pathfinder,V6,3500,2000,SUV,7,AWD,99.0319,2013,2020-07-03,Summer,39.4,130419,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V1171,Pathfinder,V6,3500,2000,SUV,7,AWD,98.17515999999999,2013,2020-12-21,Winter,16.3,138558,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V1171,Pathfinder,V6,3500,2000,SUV,8,AWD,96.97139999999999,2013,2021-06-12,Summer,46.7,146792,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.8
V1171,Pathfinder,V6,3500,2000,SUV,8,AWD,95.51347999999999,2013,2021-12-07,Winter,25.0,155264,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V1171,Pathfinder,V6,3500,2000,SUV,9,AWD,93.68996999999999,2013,2022-06-11,Summer,42.8,164117,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.3
V1171,Pathfinder,V6,3500,2000,SUV,9,AWD,91.60371999999998,2013,2022-12-12,Winter,12.3,172875,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V1171,Pathfinder,V6,3500,2000,SUV,10,AWD,89.15328999999998,2013,2023-06-15,Summer,43.8,181681,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.8
V1171,Pathfinder,V6,3500,2000,SUV,10,AWD,86.43153999999998,2013,2023-12-22,Winter,26.8,190725,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.2
V1171,Pathfinder,V6,3500,2000,SUV,11,AWD,88.35418999999999,2013,2024-06-18,Summer,33.0,199245,0,Emergency,1,AC Compressor Failure,Medium,AC Compressor,219.3
V1171,Pathfinder,V6,3500,2000,SUV,11,AWD,90.01266,2013,2024-12-20,Winter,25.9,208051,0,Corrective,1,Spark Plug Failure,Low,Spark Plug,14.0
V1171,Pathfinder,V6,3500,2000,SUV,12,AWD,86.28697,2013,2025-07-07,Summer,33.9,217523,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V1171,Pathfinder,V6,3500,2000,SUV,13,AWD,82.17283,2013,2026-01-25,Winter,25.1,227138,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V1171,Pathfinder,V6,3500,2000,SUV,13,AWD,77.79451,2013,2026-07-29,Summer,46.4,235944,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V1172,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2022,2022-06-22,Summer,53.3,7361,0,Corrective,1,Refrigerant Leak,Medium,Refrigerant,24.8
V1172,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2022,2023-01-05,Winter,20.7,15792,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V1172,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2022,2023-06-20,Summer,37.7,22896,0,Corrective,1,Tire Wear,Low,Tire,54.5
V1172,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2022,2023-12-27,Winter,29.3,31027,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V1172,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2022,2024-06-29,Summer,49.5,38944,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V1172,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2022,2025-01-05,Winter,25.8,47075,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V1172,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2022,2025-07-23,Summer,42.3,55592,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V1172,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2022,2026-01-08,Winter,13.3,62825,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V1172,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2022,2026-07-28,Summer,39.8,71427,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.1
V1173,Altima,I4,2500,1450,Sedan,0,FWD,100.0,2015,2015-06-17,Summer,42.2,6847,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V1173,Altima,I4,2500,1450,Sedan,0,FWD,100.0,2015,2015-12-31,Winter,27.6,14924,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V1173,Altima,I4,2500,1450,Sedan,1,FWD,100.0,2015,2016-07-06,Summer,41.2,22632,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",51.8
V1173,Altima,I4,2500,1450,Sedan,1,FWD,100.0,2015,2016-12-26,Winter,23.5,29725,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.0
V1173,Altima,I4,2500,1450,Sedan,2,FWD,100.0,2015,2017-06-22,Summer,39.4,37023,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.1
V1173,Altima,I4,2500,1450,Sedan,2,FWD,100.0,2015,2017-12-05,Winter,23.3,43829,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V1173,Altima,I4,2500,1450,Sedan,3,FWD,100.0,2015,2018-06-22,Summer,37.6,51988,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V1173,Altima,I4,2500,1450,Sedan,3,FWD,100.0,2015,2018-12-13,Winter,19.3,59122,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V1173,Altima,I4,2500,1450,Sedan,4,FWD,100.0,2015,2019-05-28,Spring,30.5,65928,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V1173,Altima,I4,2500,1450,Sedan,4,FWD,100.0,2015,2019-11-27,Autumn,27.8,73431,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V1173,Altima,I4,2500,1450,Sedan,5,FWD,100.0,2015,2020-05-11,Spring,27.8,80237,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V1173,Altima,I4,2500,1450,Sedan,5,FWD,100.0,2015,2020-11-16,Autumn,31.9,87986,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V1173,Altima,I4,2500,1450,Sedan,6,FWD,100.0,2015,2021-05-24,Spring,30.2,95735,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V1173,Altima,I4,2500,1450,Sedan,6,FWD,100.0,2015,2021-12-08,Winter,29.7,103853,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V1173,Altima,I4,2500,1450,Sedan,7,FWD,99.96055,2015,2022-06-08,Summer,39.2,111315,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V1173,Altima,I4,2500,1450,Sedan,7,FWD,99.68002,2015,2022-12-21,Winter,16.8,119351,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V1173,Altima,I4,2500,1450,Sedan,8,FWD,99.07932,2015,2023-06-18,Summer,40.6,126690,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V1173,Altima,I4,2500,1450,Sedan,9,FWD,98.13631,2015,2024-01-01,Winter,24.3,134767,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.3
V1173,Altima,I4,2500,1450,Sedan,9,FWD,96.97927999999999,2015,2024-06-23,Summer,36.3,141901,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V1173,Altima,I4,2500,1450,Sedan,9,FWD,95.61683999999998,2015,2024-12-07,Winter,22.5,148748,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.6
V1173,Altima,I4,2500,1450,Sedan,10,FWD,93.94037999999998,2015,2025-05-30,Spring,26.9,155882,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V1173,Altima,I4,2500,1450,Sedan,10,FWD,92.02775999999997,2015,2025-12-08,Winter,28.7,163754,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V1173,Altima,I4,2500,1450,Sedan,11,FWD,94.79988999999998,2015,2026-06-01,Summer,38.6,170929,0,Corrective,1,Tire Wear,Low,Tire,46.0
V1174,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2011,2011-06-22,Summer,36.6,6776,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V1174,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2011,2012-01-19,Winter,25.3,15089,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V1174,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2011,2012-07-17,Summer,44.1,22181,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V1174,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2011,2013-01-19,Winter,23.7,29509,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V1174,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2011,2013-07-04,Summer,47.3,36049,0,Emergency,1,Refrigerant Leak,Medium,Refrigerant,24.7
V1174,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2011,2013-12-26,Winter,23.4,42944,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V1174,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2011,2014-06-13,Summer,49.9,49602,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V1174,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2011,2014-11-28,Autumn,31.3,56221,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V1174,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2011,2015-05-25,Spring,33.2,63234,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V1174,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2011,2015-12-20,Winter,18.8,71468,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V1174,X-Trail,I4,2500,1650,SUV,5,AWD,100.0,2011,2016-06-23,Summer,49.6,78796,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V1174,X-Trail,I4,2500,1650,SUV,5,AWD,100.0,2011,2016-12-22,Winter,13.1,85966,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V1174,X-Trail,I4,2500,1650,SUV,6,AWD,100.0,2011,2017-07-03,Summer,43.5,93570,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V1174,X-Trail,I4,2500,1650,SUV,6,AWD,100.0,2011,2017-12-22,Winter,19.1,100346,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V1174,X-Trail,I4,2500,1650,SUV,7,AWD,100.0,2011,2018-06-23,Summer,40.5,107556,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V1174,X-Trail,I4,2500,1650,SUV,8,AWD,99.74640000000001,2011,2019-01-01,Winter,18.4,115120,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V1174,X-Trail,I4,2500,1650,SUV,8,AWD,99.27179000000001,2011,2019-07-07,Summer,44.0,122487,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.1
V1174,X-Trail,I4,2500,1650,SUV,8,AWD,98.59153,2011,2019-12-28,Winter,18.8,129342,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V1174,X-Trail,I4,2500,1650,SUV,9,AWD,97.5737,2011,2020-07-16,Summer,35.3,137261,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V1174,X-Trail,I4,2500,1650,SUV,10,AWD,96.21713,2011,2021-02-03,Winter,21.1,145219,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.4
V1174,X-Trail,I4,2500,1650,SUV,10,AWD,94.64072,2011,2021-08-08,Summer,47.9,152547,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V1174,X-Trail,I4,2500,1650,SUV,11,AWD,92.75866,2011,2022-01-29,Winter,20.8,159402,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V1174,X-Trail,I4,2500,1650,SUV,11,AWD,90.62721,2011,2022-08-28,Summer,38.6,167715,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.4
V1174,X-Trail,I4,2500,1650,SUV,12,AWD,88.19839,2011,2023-02-11,Winter,25.2,174294,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V1174,X-Trail,I4,2500,1650,SUV,12,AWD,85.57337,2011,2023-07-27,Summer,48.6,180834,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V1174,X-Trail,I4,2500,1650,SUV,13,AWD,82.63325,2011,2024-01-25,Winter,17.9,188004,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V1174,X-Trail,I4,2500,1650,SUV,13,AWD,79.49693,2011,2024-07-09,Summer,39.1,194544,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V1174,X-Trail,I4,2500,1650,SUV,13,AWD,76.16204,2011,2024-12-24,Winter,30.6,201163,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V1174,X-Trail,I4,2500,1650,SUV,14,AWD,72.52029999999999,2011,2025-06-17,Summer,37.0,208058,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V1174,X-Trail,I4,2500,1650,SUV,14,AWD,68.68235999999999,2011,2025-11-30,Autumn,32.7,214598,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V1174,X-Trail,I4,2500,1650,SUV,15,AWD,64.51392999999999,2011,2026-06-13,Summer,50.6,222281,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V1175,Patrol,V6,4000,2600,SUV,0,AWD,100.0,2019,2019-06-26,Summer,41.3,5720,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V1175,Patrol,V6,4000,2600,SUV,1,AWD,100.0,2019,2020-01-05,Winter,25.6,11992,0,Corrective,1,Tire Wear,Low,Tire,47.7
V1175,Patrol,V6,4000,2600,SUV,1,AWD,100.0,2019,2020-07-07,Summer,49.3,17972,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,16.5
V1175,Patrol,V6,4000,2600,SUV,2,AWD,100.0,2019,2021-01-21,Winter,16.8,24407,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.8
V1175,Patrol,V6,4000,2600,SUV,2,AWD,97.38839,2019,2021-07-24,Summer,41.5,30387,1,Skipped,0,None,None,None,0.0
V1175,Patrol,V6,4000,2600,SUV,3,AWD,100.0,2019,2022-01-21,Winter,25.3,36269,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V1175,Patrol,V6,4000,2600,SUV,3,AWD,100.0,2019,2022-07-29,Summer,38.8,42411,0,Corrective,1,Battery Failure,Medium,Battery,49.0
V1175,Patrol,V6,4000,2600,SUV,4,AWD,100.0,2019,2023-02-02,Winter,21.9,48521,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V1175,Patrol,V6,4000,2600,SUV,4,AWD,100.0,2019,2023-08-09,Summer,45.4,54631,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,15.8
V1175,Patrol,V6,4000,2600,SUV,5,AWD,100.0,2019,2024-02-18,Winter,21.1,60903,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V1175,Patrol,V6,4000,2600,SUV,5,AWD,100.0,2019,2024-08-17,Summer,42.2,66785,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V1175,Patrol,V6,4000,2600,SUV,6,AWD,100.0,2019,2025-02-01,Winter,21.1,72245,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V1175,Patrol,V6,4000,2600,SUV,6,AWD,100.0,2019,2025-07-17,Summer,36.3,77640,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.8
V1175,Patrol,V6,4000,2600,SUV,7,AWD,95.29335,2019,2026-01-15,Winter,23.0,83555,1,Skipped,0,None,None,None,0.0
V1175,Patrol,V6,4000,2600,SUV,7,AWD,95.90439,2019,2026-07-21,Summer,38.0,89632,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V1176,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2020,2020-06-15,Summer,40.1,6175,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.1
V1176,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2020,2020-11-29,Autumn,29.3,12387,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.4
V1176,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2020,2021-05-22,Spring,38.9,18859,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V1176,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2020,2021-11-04,Autumn,34.0,25034,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.0
V1176,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2020,2022-05-07,Spring,31.9,31878,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V1176,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2020,2022-10-20,Autumn,30.7,38053,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V1176,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2020,2023-04-11,Spring,22.3,44488,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V1176,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2020,2023-10-09,Autumn,29.9,51221,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V1176,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2020,2024-04-05,Spring,30.9,57879,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V1176,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2020,2024-10-11,Autumn,29.9,64909,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.5
V1176,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2020,2025-03-26,Spring,25.0,71084,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V1176,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2020,2025-09-24,Autumn,30.6,77854,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.8
V1176,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2020,2026-03-29,Spring,36.8,84773,0,Emergency,1,Control Arm Failure,Medium,Control Arm,73.5
V1177,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2015,2015-06-16,Summer,48.0,3834,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.6
V1177,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2015,2015-12-28,Winter,29.3,8338,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V1177,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2015,2016-06-19,Summer,38.9,12357,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V1177,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2015,2017-01-10,Winter,23.0,17092,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",59.6
V1177,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2015,2017-07-01,Summer,44.8,21065,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V1177,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2015,2018-01-17,Winter,22.4,25685,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V1177,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2015,2018-07-09,Summer,38.5,29681,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V1177,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2015,2019-01-15,Winter,19.9,34070,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V1177,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2015,2019-06-30,Summer,44.1,37904,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V1177,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2015,2019-12-15,Winter,24.7,41784,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V1177,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2015,2020-06-22,Summer,37.6,46173,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V1177,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2015,2020-12-05,Winter,22.2,50007,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.5
V1177,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2015,2021-05-20,Spring,31.6,53841,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V1177,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2015,2021-11-20,Autumn,29.5,58091,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V1177,Pathfinder,V6,3500,2000,SUV,7,AWD,100.0,2015,2022-05-27,Spring,32.5,62433,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.1
V1177,Pathfinder,V6,3500,2000,SUV,7,AWD,100.0,2015,2022-12-20,Winter,17.7,67214,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V1177,Pathfinder,V6,3500,2000,SUV,8,AWD,100.0,2015,2023-06-28,Summer,48.0,71603,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V1177,Pathfinder,V6,3500,2000,SUV,8,AWD,100.0,2015,2023-12-15,Winter,25.5,75530,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V1177,Pathfinder,V6,3500,2000,SUV,9,AWD,100.0,2015,2024-05-29,Spring,25.3,79364,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V1177,Pathfinder,V6,3500,2000,SUV,9,AWD,100.0,2015,2024-11-11,Autumn,35.0,83198,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V1177,Pathfinder,V6,3500,2000,SUV,10,AWD,100.0,2015,2025-05-07,Spring,30.3,87286,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.8
V1177,Pathfinder,V6,3500,2000,SUV,10,AWD,100.0,2015,2025-10-20,Autumn,31.7,91120,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V1177,Pathfinder,V6,3500,2000,SUV,11,AWD,100.0,2015,2026-04-04,Spring,24.3,94954,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V1178,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2008,2008-07-06,Summer,43.8,7293,0,Corrective,1,Clutch Wear,Low,Clutch Kit,180.0
V1178,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2008,2008-12-20,Winter,28.4,13806,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V1178,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2008,2009-06-15,Summer,39.1,20709,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V1178,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2008,2009-11-28,Autumn,28.8,27183,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V1178,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2008,2010-05-26,Spring,25.7,34164,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.1
V1178,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2008,2010-11-25,Autumn,30.5,41301,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.4
V1178,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2008,2011-05-14,Spring,30.7,47931,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V1178,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2008,2011-11-10,Autumn,36.1,54951,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V1178,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2008,2012-05-03,Spring,32.7,61776,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V1178,Pathfinder,V6,3500,2000,SUV,4,AWD,96.04314,2008,2012-10-24,Autumn,32.3,68562,1,Skipped,0,None,None,None,0.0
V1178,Pathfinder,V6,3500,2000,SUV,5,AWD,97.26397999999999,2008,2013-05-02,Spring,34.2,75972,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V1178,Pathfinder,V6,3500,2000,SUV,5,AWD,98.27538999999999,2008,2013-10-28,Autumn,33.2,82953,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V1178,Pathfinder,V6,3500,2000,SUV,6,AWD,98.99257999999999,2008,2014-04-12,Spring,28.7,89427,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V1178,Pathfinder,V6,3500,2000,SUV,6,AWD,99.48513,2008,2014-10-21,Autumn,31.7,96915,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V1178,Pathfinder,V6,3500,2000,SUV,7,AWD,99.68346,2008,2015-04-05,Spring,27.6,103389,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V1178,Pathfinder,V6,3500,2000,SUV,7,AWD,99.66767999999999,2008,2015-10-05,Autumn,26.9,110526,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V1178,Pathfinder,V6,3500,2000,SUV,8,AWD,99.35767999999999,2008,2016-03-19,Spring,30.3,117000,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V1178,Pathfinder,V6,3500,2000,SUV,8,AWD,98.85345999999998,2008,2016-09-01,Autumn,37.9,123474,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V1178,Pathfinder,V6,3500,2000,SUV,9,AWD,98.05501999999998,2008,2017-02-14,Winter,24.4,129948,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V1178,Pathfinder,V6,3500,2000,SUV,9,AWD,97.06001999999998,2008,2017-08-01,Summer,37.4,136500,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V1178,Pathfinder,V6,3500,2000,SUV,10,AWD,95.73569999999998,2008,2018-02-13,Winter,12.1,144144,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.7
V1178,Pathfinder,V6,3500,2000,SUV,10,AWD,99.19609999999997,2008,2018-08-16,Summer,46.4,151320,0,Emergency,1,Battery Failure,Medium,Battery,52.2
V1178,Pathfinder,V6,3500,2000,SUV,11,AWD,97.34589999999997,2008,2019-02-12,Winter,20.0,158340,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.9
V1178,Pathfinder,V6,3500,2000,SUV,11,AWD,95.28860999999998,2008,2019-08-08,Summer,48.8,165243,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
