vehicle_id,service_date,season,ambient_temp,vehicle_age,mileage,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V6551,2017-04-10,Spring,29.0,4,62082,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V6551,2017-10-09,Autumn,29.6,4,69325,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V6551,2018-03-24,Spring,22.7,5,75931,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.3
V6551,2018-10-06,Autumn,26.6,5,83731,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.1
V6551,2019-03-28,Spring,35.3,6,90616,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V6551,2019-09-16,Autumn,40.8,6,97461,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.4
V6551,2020-03-10,Spring,28.2,7,104465,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V6551,2020-09-17,Autumn,27.7,7,112066,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.6
V6551,2021-03-08,Spring,25.0,8,118911,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V6551,2021-09-12,Autumn,29.5,8,126393,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V6551,2022-03-06,Spring,37.3,9,133357,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V6551,2022-09-03,Autumn,33.3,9,140560,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V6551,2023-03-02,Spring,32.8,10,147723,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.8
V6551,2023-08-21,Summer,36.2,10,154568,0,Emergency,1,Tire Blowout,High,Tire,45.3
V6551,2024-02-26,Winter,23.1,11,162090,0,Corrective,1,Battery Failure,Medium,Battery,54.7
V6551,2024-08-17,Summer,39.3,11,168975,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,70.7
V6551,2025-02-07,Winter,23.9,12,175900,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,74.5
V6551,2025-08-26,Summer,41.3,12,183859,0,Corrective,1,Tire Wear,Low,Tire,45.4
V6551,2026-02-08,Winter,26.9,13,190465,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,69.9
V6551,2026-07-24,Summer,31.1,13,197071,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,40.1
V6552,2014-07-01,Summer,40.0,0,9339,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.1
V6552,2014-12-14,Winter,15.8,0,17904,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V6552,2015-06-21,Summer,41.0,1,27656,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V6552,2015-12-30,Winter,20.0,1,37563,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V6552,2016-06-27,Summer,38.8,2,46851,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V6552,2016-12-10,Winter,23.8,2,55416,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V6552,2017-06-19,Summer,37.7,3,65271,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V6552,2017-12-12,Winter,22.1,3,74352,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V6552,2018-06-12,Summer,39.9,4,83743,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V6552,2018-11-30,Autumn,33.8,4,92566,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.0
V6552,2019-05-20,Spring,33.8,5,101389,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V6552,2019-11-26,Autumn,24.2,5,111193,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
V6552,2020-05-10,Spring,25.5,6,119758,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V6552,2020-11-12,Autumn,33.1,6,129355,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V6552,2021-05-18,Spring,31.0,7,139004,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V6552,2021-11-03,Autumn,28.0,7,147724,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V6552,2022-05-03,Spring,22.4,8,157063,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V6552,2022-10-31,Autumn,32.3,8,166402,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.2
V6552,2023-05-08,Spring,26.0,9,176154,0,Corrective,1,Fuel Injector Failure,Medium,Fuel Injector,54.3
V6552,2023-11-06,Autumn,31.9,9,185545,0,Corrective,1,Spark Plug Failure,Low,Spark Plug,12.1
V6552,2024-04-20,Spring,29.3,10,194110,0,Corrective,1,Control Arm Failure,Medium,Control Arm,75.9
V6552,2024-10-11,Autumn,28.8,10,203088,0,Corrective,1,Gearbox Failure,High,Gearbox,592.0
V6552,2025-04-24,Spring,29.5,11,213150,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,74.7
V6552,2025-10-28,Autumn,23.6,11,222799,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V6552,2026-05-06,Spring,30.5,12,232603,0,Corrective,1,Spark Plug Failure,Low,Spark Plug,12.0
V6553,2016-06-27,Summer,39.2,0,7832,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V6553,2016-12-19,Winter,14.1,0,15532,1,Skipped,0,None,None,None,0.0
V6553,2017-06-03,Summer,52.3,1,22836,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V6553,2017-11-19,Autumn,31.5,1,30272,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V6553,2018-06-18,Summer,44.4,2,39556,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.0
V6553,2018-12-09,Winter,22.6,2,47212,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.3
V6553,2019-06-10,Summer,43.6,3,55264,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.5
V6553,2019-12-05,Winter,24.8,3,63096,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V6553,2020-06-11,Summer,35.8,4,71412,1,Skipped,0,None,None,None,0.0
V6553,2020-12-17,Winter,22.8,4,79728,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V6553,2021-06-01,Summer,40.5,5,87032,1,Skipped,0,None,None,None,0.0
V6553,2021-12-15,Winter,16.1,5,95700,2,Skipped,0,None,None,None,0.0
V6553,2022-06-04,Summer,43.4,6,103224,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V6553,2022-11-23,Autumn,23.9,6,110792,1,Skipped,0,None,None,None,0.0
V6553,2023-06-05,Summer,43.2,7,119328,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V6553,2023-11-21,Autumn,35.5,7,126764,1,Skipped,0,None,None,None,0.0
V6553,2024-05-12,Spring,29.4,8,134376,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V6553,2024-11-12,Autumn,30.8,8,142472,1,Skipped,0,None,None,None,0.0
V6553,2025-06-06,Summer,49.3,9,151536,0,Corrective,1,Tire Wear,Low,Tire,48.8
V6553,2025-11-19,Autumn,26.5,9,158840,0,Emergency,1,Power Steering Failure,High,Power Steering Pump,135.3
V6553,2026-05-26,Spring,32.1,10,167112,0,Emergency,1,Brake Disc Warp,Medium,Brake Disc,44.1
V6554,2016-06-24,Summer,46.8,0,5687,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V6554,2016-12-07,Winter,18.6,0,11082,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V6554,2017-06-18,Summer,48.2,1,17354,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V6554,2017-12-30,Winter,23.4,1,23691,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V6554,2018-06-14,Summer,39.5,2,29086,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V6554,2018-12-19,Winter,13.9,2,35196,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V6554,2019-06-20,Summer,39.0,3,41143,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V6554,2019-12-06,Winter,23.9,3,46635,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V6554,2020-06-10,Summer,36.9,4,52712,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V6554,2020-12-10,Winter,27.2,4,58659,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V6554,2021-05-29,Spring,27.2,5,64184,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V6554,2021-12-26,Winter,29.2,5,71041,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V6554,2022-06-10,Summer,46.8,6,76436,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V6554,2022-11-23,Autumn,26.7,6,81831,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V6554,2023-05-31,Spring,31.3,7,87973,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.1
V6554,2023-11-19,Autumn,32.8,7,93563,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V6554,2024-05-18,Spring,31.8,8,99445,1,Skipped,0,None,None,None,0.0
V6554,2024-11-08,Autumn,33.4,8,105100,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.4
V6554,2025-05-15,Spring,31.5,9,111210,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V6554,2025-11-04,Autumn,34.6,9,116832,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V6554,2026-04-27,Spring,29.7,10,122487,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.9
V6555,2019-06-16,Summer,39.7,0,6175,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.5
V6555,2019-12-10,Winter,27.1,0,12759,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.3
V6555,2020-05-24,Spring,33.2,1,18934,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V6555,2020-11-22,Autumn,28.1,1,25704,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V6555,2021-06-04,Summer,39.2,2,32920,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V6555,2021-12-01,Winter,20.6,2,39616,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V6555,2022-06-04,Summer,43.1,3,46498,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.8
V6555,2022-12-19,Winter,17.2,3,53863,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V6555,2023-06-10,Summer,50.2,4,60298,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V6555,2023-12-22,Winter,25.7,4,67552,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V6555,2024-06-14,Summer,47.3,5,74062,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V6555,2024-12-04,Winter,25.3,5,80497,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V6555,2025-06-26,Summer,41.7,6,88085,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V6555,2025-12-09,Winter,21.1,6,94260,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V6555,2026-05-27,Spring,33.3,7,100546,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.4
V6556,2017-06-26,Summer,46.8,0,4576,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V6556,2017-12-09,Winter,23.5,0,8892,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V6556,2018-06-27,Summer,46.2,1,14092,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V6556,2018-12-27,Winter,25.3,1,18850,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V6556,2019-06-25,Summer,49.8,2,23530,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V6556,2019-12-08,Winter,22.4,2,27846,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V6556,2020-06-01,Summer,43.7,3,32422,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V6556,2020-11-19,Autumn,34.8,3,36868,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V6556,2021-05-15,Spring,26.8,4,41470,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V6556,2021-10-31,Autumn,29.1,4,45864,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V6556,2022-05-14,Spring,28.8,5,50934,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.1
V6556,2022-10-27,Autumn,37.1,5,55250,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V6556,2023-04-18,Spring,26.9,6,59748,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V6556,2023-11-15,Autumn,41.3,6,65234,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.1
V6556,2024-05-04,Spring,32.6,7,69680,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.9
V6556,2024-10-24,Autumn,24.5,7,74178,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V6556,2025-05-03,Spring,30.7,8,79144,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V6556,2025-10-29,Autumn,29.1,8,83798,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V6556,2026-05-07,Spring,29.2,9,88738,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V6557,2016-06-29,Summer,40.5,0,7002,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.7
V6557,2017-01-04,Winter,17.3,1,14354,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V6557,2017-06-29,Summer,42.6,1,21200,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.8
V6557,2017-12-19,Winter,25.0,1,27929,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V6557,2018-06-16,Summer,42.6,2,34892,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.0
V6557,2018-12-04,Winter,21.8,2,41543,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V6557,2019-05-19,Spring,30.5,3,48000,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V6557,2019-11-20,Autumn,28.8,3,55196,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V6557,2020-05-08,Spring,34.5,4,61809,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V6557,2020-11-11,Autumn,32.7,4,69083,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.4
V6557,2021-04-26,Spring,23.8,5,75540,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V6557,2021-10-26,Autumn,34.4,5,82658,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V6557,2022-04-20,Spring,23.2,6,89504,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V6557,2022-10-28,Autumn,30.1,6,96933,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V6557,2023-05-27,Spring,31.5,7,105140,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.4
V6557,2023-11-18,Autumn,29.3,7,111947,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V6557,2024-05-08,Spring,28.2,8,118637,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V6557,2024-11-01,Autumn,36.7,8,125522,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V6557,2025-05-18,Spring,33.8,9,133224,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V6557,2025-11-18,Autumn,26.6,9,140381,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V6557,2026-05-04,Spring,32.8,10,146877,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V6558,2020-07-13,Summer,50.3,0,9913,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.9
V6558,2021-01-28,Winter,17.6,1,20081,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V6558,2021-08-05,Summer,42.3,1,29738,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V6558,2022-01-18,Winter,22.0,2,38220,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V6558,2022-07-05,Summer,39.6,2,46804,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V6558,2023-01-01,Winter,25.9,3,56002,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V6558,2023-06-20,Summer,42.5,3,64689,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V6558,2023-12-03,Winter,21.0,3,73171,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V6558,2024-05-30,Spring,31.1,4,82317,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V6558,2024-11-25,Autumn,34.0,4,91463,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.5
V6558,2025-06-02,Summer,40.0,5,101120,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V6558,2025-11-18,Autumn,32.1,5,109755,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V6558,2026-05-24,Spring,32.9,6,119310,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V6559,2021-07-12,Summer,41.5,0,9004,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V6559,2021-12-25,Winter,29.1,0,16789,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.9
V6559,2022-06-23,Summer,44.6,1,25231,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V6559,2022-12-15,Winter,14.6,1,33438,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V6559,2023-06-07,Summer,41.1,2,41598,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V6559,2023-12-01,Winter,24.5,2,49899,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.8
V6559,2024-06-16,Summer,31.5,3,59185,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V6559,2024-12-14,Winter,29.1,3,67673,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V6559,2025-05-29,Spring,23.8,4,75458,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V6559,2025-11-21,Autumn,38.1,4,83712,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V6559,2026-05-14,Spring,29.3,5,91872,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V6560,2016-06-15,Summer,39.1,0,8964,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V6560,2016-11-28,Autumn,26.5,0,17928,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V6560,2017-05-19,Spring,35.2,1,27216,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V6560,2017-12-05,Winter,19.2,1,38016,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V6560,2018-05-20,Spring,27.7,2,46980,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V6560,2018-12-17,Winter,21.1,2,58374,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V6560,2019-06-10,Summer,44.8,3,67824,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V6560,2019-12-14,Winter,14.6,3,77922,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V6560,2020-06-20,Summer,37.7,4,88128,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V6560,2020-12-20,Winter,17.2,4,98010,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V6560,2021-06-11,Summer,41.9,5,107352,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V6560,2021-12-08,Winter,17.7,5,117072,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V6560,2022-06-10,Summer,45.0,6,127008,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V6560,2022-12-04,Winter,25.5,6,136566,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V6560,2023-06-02,Summer,43.7,7,146286,0,Emergency,1,Brake Disc Warp,Medium,Brake Disc,40.9
V6560,2023-11-27,Autumn,31.2,7,155898,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.5
V6560,2024-05-11,Spring,29.0,8,164862,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.4
V6560,2024-11-09,Autumn,33.2,8,174690,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V6560,2025-04-24,Spring,25.5,9,183654,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V6560,2025-11-16,Autumn,37.5,9,194778,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V6560,2026-05-29,Spring,31.9,10,205254,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,80.8
V6561,2021-07-18,Summer,44.4,0,7326,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V6561,2022-01-11,Winter,17.2,1,13875,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V6561,2022-07-20,Summer,36.9,1,20905,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.9
V6561,2023-02-09,Winter,23.0,2,28453,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.4
V6561,2023-07-28,Summer,30.4,2,34706,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V6561,2024-01-22,Winter,17.0,3,41292,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V6561,2024-07-06,Summer,47.3,3,47434,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V6561,2024-12-27,Winter,24.7,3,53872,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.3
V6561,2025-06-23,Summer,46.8,4,60458,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V6561,2026-01-04,Winter,19.9,5,67673,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V6561,2026-06-21,Summer,40.0,5,73889,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.8
V6562,2014-07-12,Summer,31.4,0,10272,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V6562,2014-12-29,Winter,25.0,0,19367,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V6562,2015-07-15,Summer,43.2,1,29960,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V6562,2016-01-04,Winter,15.2,2,39215,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V6562,2016-07-08,Summer,44.3,2,49166,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V6562,2017-01-03,Winter,18.2,3,58742,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V6562,2017-07-07,Summer,49.5,3,68639,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.2
V6562,2017-12-26,Winter,21.9,3,77841,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V6562,2018-07-07,Summer,54.9,4,88166,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V6562,2018-12-25,Winter,21.5,4,97314,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V6562,2019-06-30,Summer,39.3,5,107318,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V6562,2020-01-08,Winter,16.4,6,117590,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.8
V6562,2020-06-26,Summer,35.0,6,126685,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.5
V6562,2020-12-09,Winter,21.1,6,135566,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.0
V6562,2021-06-05,Summer,43.0,7,145089,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V6562,2021-12-01,Winter,21.4,7,154665,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.9
V6562,2022-06-04,Summer,41.6,8,164562,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V6562,2022-12-14,Winter,22.1,8,174887,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V6562,2023-06-29,Summer,44.4,9,185426,0,Corrective,1,Control Arm Failure,Medium,Control Arm,85.9
V6562,2023-12-23,Winter,18.2,9,194895,0,Corrective,1,Wheel Bearing Failure,Medium,Wheel Bearing,53.7
V6562,2024-07-21,Summer,45.2,10,206183,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,67.1
V6562,2025-01-25,Winter,20.5,11,216241,0,Corrective,1,Clutch Wear,Low,Clutch Kit,176.1
V6562,2025-08-04,Summer,45.7,11,226459,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,41.4
V6562,2026-02-07,Winter,22.0,12,236463,0,Corrective,1,Clutch Wear,Low,Clutch Kit,192.9
V6562,2026-08-19,Summer,36.2,12,246788,0,Corrective,1,Tire Wear,Low,Tire,48.5
V6563,2018-07-05,Summer,36.4,0,7048,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V6563,2018-12-23,Winter,22.6,0,13563,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V6563,2019-07-08,Summer,40.3,1,21068,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V6563,2020-01-02,Winter,25.6,2,27849,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V6563,2020-06-19,Summer,33.3,2,34287,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V6563,2020-12-20,Winter,13.0,2,41297,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.5
V6563,2021-06-22,Summer,43.2,3,48307,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
V6563,2021-12-05,Winter,17.5,3,54631,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.0
V6563,2022-06-02,Summer,34.5,4,61450,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V6563,2022-12-01,Winter,21.1,4,68384,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V6563,2023-06-09,Summer,49.6,5,75623,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.0
V6563,2023-12-19,Winter,25.8,5,82976,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V6563,2024-06-20,Summer,43.7,6,89986,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V6563,2024-12-17,Winter,24.0,6,96844,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V6563,2025-06-09,Summer,48.1,7,103473,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V6563,2025-12-28,Winter,18.1,7,111169,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V6563,2026-06-17,Summer,44.4,8,117684,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.3
V6564,2008-06-15,Summer,46.2,0,9080,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V6564,2008-11-28,Autumn,34.1,0,18160,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V6564,2009-06-10,Summer,41.8,1,28771,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V6564,2009-12-05,Winter,20.1,1,38507,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V6564,2010-06-06,Summer,44.9,2,48517,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.8
V6564,2010-11-27,Autumn,37.6,2,58034,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V6564,2011-05-23,Spring,20.4,3,67715,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V6564,2011-11-11,Autumn,34.4,3,77123,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V6564,2012-05-05,Spring,26.1,4,86750,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.5
